Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Percent Electric Vehicles
April 30 2020,Clark,WA,Passenger,2004,1099,3103,321022,0.96
April 30 2020,Clark,WA,Truck,0,0,0,82695,0.00
April 30 2020,Columbia,WA,Passenger,3,3,6,2382,0.25
April 30 2020,Columbia,WA,Truck,0,0,0,1547,0.00
April 30 2020,Cowlitz,WA,Passenger,141,130,271,73262,0.37
April 30 2020,Cowlitz,WA,Truck,0,0,0,29154,0.00
April 30 2020,Douglas,WA,Passenger,74,40,114,27974,0.41
April 30 2020,Douglas,WA,Truck,0,0,0,12238,0.00
April 30 2020,Ferry,WA,Passenger,5,3,8,4340,0.18
April 30 2020,Ferry,WA,Truck,0,0,0,3562,0.00
April 30 2020,Franklin,WA,Passenger,60,80,140,60992,0.23
April 30 2020,Franklin,WA,Truck,0,0,0,20079,0.00
April 30 2020,Garfield,WA,Passenger,0,1,1,1363,0.07
April 30 2020,Garfield,WA,Truck,0,0,0,982,0.00
April 30 2020,Grant,WA,Passenger,62,84,146,66226,0.22
April 30 2020,Grant,WA,Truck,0,0,0,27561,0.00
April 30 2020,Grays Harbor,WA,Passenger,112,118,230,48927,0.47
April 30 2020,Grays Harbor,WA,Truck,0,0,0,21194,0.00
April 30 2020,Island,WA,Passenger,428,300,728,65720,1.10
April 30 2020,Island,WA,Truck,1,0,1,21938,0.00
April 30 2020,Jefferson,WA,Passenger,241,155,396,25081,1.55
April 30 2020,Jefferson,WA,Truck,0,0,0,9589,0.00
April 30 2020,King,WA,Passenger,23997,7841,31838,1384700,2.25
April 30 2020,King,WA,Truck,5,1,6,182022,0.00
April 30 2020,Kitsap,WA,Passenger,1361,716,2077,185798,1.11
April 30 2020,Kitsap,WA,Truck,1,0,1,54963,0.00
April 30 2020,Kittitas,WA,Passenger,109,52,161,30585,0.52
April 30 2020,Kittitas,WA,Truck,0,0,0,14906,0.00
April 30 2020,Klickitat,WA,Passenger,55,43,98,15497,0.63
April 30 2020,Klickitat,WA,Truck,0,0,0,8304,0.00
April 30 2020,Lewis,WA,Passenger,110,119,229,59770,0.38
April 30 2020,Lewis,WA,Truck,0,0,0,26556,0.00
April 30 2020,Lincoln,WA,Passenger,4,10,14,7647,0.18
April 30 2020,Lincoln,WA,Truck,0,0,0,4627,0.00
April 30 2020,Mason,WA,Passenger,173,140,313,48185,0.65
April 30 2020,Mason,WA,Truck,0,0,0,20938,0.00
April 30 2020,Okanogan,WA,Passenger,40,33,73,26416,0.28
April 30 2020,Okanogan,WA,Truck,0,0,0,16827,0.00
April 30 2020,Pacific,WA,Passenger,32,36,68,15962,0.42
April 30 2020,Pacific,WA,Truck,0,0,0,7785,0.00
April 30 2020,Pend Oreille,WA,Passenger,8,6,14,9329,0.15
April 30 2020,Pend Oreille,WA,Truck,0,0,0,5772,0.00
April 30 2020,Pierce,WA,Passenger,2384,1790,4174,558939,0.74
April 30 2020,Pierce,WA,Truck,0,0,0,143679,0.00
April 30 2020,San Juan,WA,Passenger,305,95,400,14435,2.70
April 30 2020,San Juan,WA,Truck,0,0,0,5951,0.00
April 30 2020,Skagit,WA,Passenger,419,239,658,92762,0.70
April 30 2020,Skagit,WA,Truck,1,0,1,32917,0.00
April 30 2020,Skamania,WA,Passenger,27,17,44,8641,0.51
April 30 2020,Skamania,WA,Truck,0,0,0,4091,0.00
April 30 2020,Snohomish,WA,Passenger,4397,1849,6246,541413,1.14
April 30 2020,Snohomish,WA,Truck,0,0,0,124905,0.00
April 30 2020,Spokane,WA,Passenger,723,523,1246,321844,0.39
April 30 2020,Spokane,WA,Truck,1,0,1,99789,0.00
April 30 2020,Stevens,WA,Passenger,34,35,69,30760,0.22
April 30 2020,Stevens,WA,Truck,0,0,0,18579,0.00
April 30 2020,Thurston,WA,Passenger,1182,785,1967,200600,0.97
April 30 2020,Thurston,WA,Truck,0,0,0,56404,0.00
April 30 2020,Wahkiakum,WA,Passenger,6,6,12,2901,0.41
April 30 2020,Wahkiakum,WA,Truck,0,0,0,1681,0.00
April 30 2020,Walla Walla,WA,Passenger,69,60,129,36309,0.35
April 30 2020,Walla Walla,WA,Truck,0,0,0,13778,0.00
April 30 2020,Whatcom,WA,Passenger,1091,519,1610,151299,1.05
April 30 2020,Whatcom,WA,Truck,3,0,3,43279,0.01
April 30 2020,Whitman,WA,Passenger,43,50,93,22631,0.41
April 30 2020,Whitman,WA,Truck,0,0,0,8629,0.00
April 30 2020,Yakima,WA,Passenger,138,126,264,166796,0.16
April 30 2020,Yakima,WA,Truck,0,0,0,60382,0.00
May 31 2020,Montgomery,AL,Passenger,0,1,1,19,5.00
May 31 2020,Maricopa,AZ,Passenger,0,1,1,174,0.57
May 31 2020,Los Angeles,CA,Passenger,0,1,1,233,0.43
May 31 2020,Placer,CA,Passenger,1,0,1,21,4.55
May 31 2020,San Diego,CA,Passenger,1,4,5,769,0.65
May 31 2020,Ventura,CA,Passenger,1,0,1,86,1.15
May 31 2020,El Paso,CO,Passenger,2,0,2,140,1.41
May 31 2020,New London,CT,Passenger,0,1,1,63,1.56
May 31 2020,Banks,GA,Passenger,0,1,1,0,100.00
May 31 2020,Cobb,GA,Passenger,0,1,1,10,9.09
May 31 2020,Dekalb,GA,Passenger,1,0,1,25,3.85
May 31 2020,Fulton,GA,Passenger,0,1,1,23,4.17
May 31 2020,Monroe,IL,Passenger,1,0,1,1,50.00
May 31 2020,Leavenworth,KS,Passenger,0,1,1,41,2.38
May 31 2020,Anne Arundel,MD,Passenger,0,1,1,193,0.52
May 31 2020,Charles,MD,Passenger,1,0,1,21,4.55
May 31 2020,Cumberland,NC,Passenger,0,1,1,166,0.60
May 31 2020,Elko,NV,Passenger,0,1,1,0,100.00
May 31 2020,Washington,OR,Passenger,0,1,1,99,1.00
May 31 2020,Denton,TX,Passenger,1,0,1,13,7.14
May 31 2020,Guadalupe,TX,Passenger,1,0,1,16,5.88
May 31 2020,Nueces,TX,Passenger,1,0,1,22,4.35
May 31 2020,Arlington,VA,Passenger,0,1,1,58,1.69
May 31 2020,Fairfax,VA,Passenger,1,3,4,249,1.58
May 31 2020,Virginia Beach City,VA,Passenger,1,0,1,158,0.63
May 31 2020,,WA,Passenger,0,0,0,71,0.00
May 31 2020,,WA,Truck,0,0,0,18,0.00
May 31 2020,Adams,WA,Passenger,8,7,15,12833,0.12
May 31 2020,Adams,WA,Truck,0,0,0,5263,0.00
May 31 2020,Asotin,WA,Passenger,14,12,26,12489,0.21
May 31 2020,Asotin,WA,Truck,0,0,0,6695,0.00
May 31 2020,Benton,WA,Passenger,355,326,681,135046,0.50
May 31 2020,Benton,WA,Truck,0,0,0,42813,0.00
May 31 2020,Chelan,WA,Passenger,245,86,331,54779,0.60
May 31 2020,Chelan,WA,Truck,0,0,0,22678,0.00
May 31 2020,Clallam,WA,Passenger,239,174,413,50801,0.81
May 31 2020,Clallam,WA,Truck,1,0,1,22065,0.00
May 31 2020,Clark,WA,Passenger,2013,1100,3113,319236,0.97
May 31 2020,Clark,WA,Truck,0,0,0,82566,0.00
May 31 2020,Columbia,WA,Passenger,4,3,7,2374,0.29
May 31 2020,Columbia,WA,Truck,0,0,0,1543,0.00
May 31 2020,Cowlitz,WA,Passenger,141,130,271,72788,0.37
May 31 2020,Cowlitz,WA,Truck,0,0,0,29087,0.00
May 31 2020,Douglas,WA,Passenger,75,39,114,27883,0.41
May 31 2020,Douglas,WA,Truck,0,0,0,12226,0.00
May 31 2020,Ferry,WA,Passenger,5,3,8,4324,0.18
May 31 2020,Ferry,WA,Truck,0,0,0,3541,0.00
May 31 2020,Franklin,WA,Passenger,60,78,138,60724,0.23
May 31 2020,Franklin,WA,Truck,0,0,0,20043,0.00
May 31 2020,Garfield,WA,Passenger,0,1,1,1368,0.07
May 31 2020,Garfield,WA,Truck,0,0,0,974,0.00
May 31 2020,Grant,WA,Passenger,61,82,143,66005,0.22
May 31 2020,Grant,WA,Truck,0,0,0,27478,0.00
May 31 2020,Grays Harbor,WA,Passenger,111,119,230,48755,0.47
May 31 2020,Grays Harbor,WA,Truck,0,0,0,21170,0.00
May 31 2020,Island,WA,Passenger,433,298,731,65518,1.10
May 31 2020,Island,WA,Truck,1,0,1,21885,0.00
May 31 2020,Jefferson,WA,Passenger,241,154,395,24926,1.56
May 31 2020,Jefferson,WA,Truck,0,0,0,9546,0.00
May 31 2020,King,WA,Passenger,23921,7819,31740,1372447,2.26
May 31 2020,King,WA,Truck,5,1,6,181657,0.00
May 31 2020,Kitsap,WA,Passenger,1359,713,2072,184557,1.11
May 31 2020,Kitsap,WA,Truck,0,0,0,54827,0.00
May 31 2020,Kittitas,WA,Passenger,109,52,161,30410,0.53
May 31 2020,Kittitas,WA,Truck,0,0,0,14830,0.00
May 31 2020,Klickitat,WA,Passenger,55,42,97,15341,0.63
May 31 2020,Klickitat,WA,Truck,0,0,0,8213,0.00
May 31 2020,Lewis,WA,Passenger,111,120,231,59229,0.39
May 31 2020,Lewis,WA,Truck,0,0,0,26497,0.00
May 31 2020,Lincoln,WA,Passenger,4,10,14,7595,0.18
May 31 2020,Lincoln,WA,Truck,0,0,0,4607,0.00
May 31 2020,Mason,WA,Passenger,170,139,309,47976,0.64
May 31 2020,Mason,WA,Truck,0,0,0,20872,0.00
May 31 2020,Okanogan,WA,Passenger,40,34,74,26332,0.28
May 31 2020,Okanogan,WA,Truck,0,0,0,16771,0.00
May 31 2020,Pacific,WA,Passenger,33,35,68,15777,0.43
May 31 2020,Pacific,WA,Truck,0,0,0,7726,0.00
May 31 2020,Pend Oreille,WA,Passenger,7,6,13,9258,0.14
May 31 2020,Pend Oreille,WA,Truck,0,0,0,5765,0.00
May 31 2020,Pierce,WA,Passenger,2388,1784,4172,556571,0.74
May 31 2020,Pierce,WA,Truck,0,0,0,143485,0.00
May 31 2020,San Juan,WA,Passenger,306,96,402,14317,2.73
May 31 2020,San Juan,WA,Truck,0,0,0,5906,0.00
May 31 2020,Skagit,WA,Passenger,420,238,658,92263,0.71
May 31 2020,Skagit,WA,Truck,1,0,1,32835,0.00
May 31 2020,Skamania,WA,Passenger,28,17,45,8538,0.52
May 31 2020,Skamania,WA,Truck,0,0,0,4049,0.00
May 31 2020,Snohomish,WA,Passenger,4395,1841,6236,539016,1.14
May 31 2020,Snohomish,WA,Truck,0,0,0,124680,0.00
May 31 2020,Spokane,WA,Passenger,733,527,1260,319733,0.39
May 31 2020,Spokane,WA,Truck,1,0,1,99788,0.00
May 31 2020,Stevens,WA,Passenger,34,35,69,30460,0.23
May 31 2020,Stevens,WA,Truck,0,0,0,18521,0.00
May 31 2020,Thurston,WA,Passenger,1173,782,1955,199611,0.97
May 31 2020,Thurston,WA,Truck,0,0,0,56300,0.00
May 31 2020,Wahkiakum,WA,Passenger,6,7,13,2882,0.45
May 31 2020,Wahkiakum,WA,Truck,0,0,0,1678,0.00
May 31 2020,Walla Walla,WA,Passenger,71,59,130,36103,0.36
May 31 2020,Walla Walla,WA,Truck,0,0,0,13771,0.00
May 31 2020,Whatcom,WA,Passenger,1091,523,1614,150203,1.06
May 31 2020,Whatcom,WA,Truck,3,0,3,43201,0.01
May 31 2020,Whitman,WA,Passenger,43,50,93,22440,0.41
May 31 2020,Whitman,WA,Truck,0,0,0,8599,0.00
May 31 2020,Yakima,WA,Passenger,139,127,266,166249,0.16
May 31 2020,Yakima,WA,Truck,0,0,0,60255,0.00
June 30 2020,Montgomery,AL,Passenger,0,1,1,17,5.56
June 30 2020,Maricopa,AZ,Passenger,0,1,1,169,0.59
June 30 2020,Los Angeles,CA,Passenger,0,1,1,227,0.44
June 30 2020,Placer,CA,Passenger,1,0,1,21,4.55
June 30 2020,San Diego,CA,Passenger,1,4,5,747,0.66
June 30 2020,Ventura,CA,Passenger,1,0,1,83,1.19
June 30 2020,El Paso,CO,Passenger,2,0,2,134,1.47
June 30 2020,New London,CT,Passenger,0,1,1,64,1.54
June 30 2020,Banks,GA,Passenger,0,1,1,0,100.00
June 30 2020,Cobb,GA,Passenger,0,1,1,9,10.00
June 30 2020,Dekalb,GA,Passenger,1,0,1,24,4.00
June 30 2020,Fulton,GA,Passenger,0,1,1,21,4.55
June 30 2020,Monroe,IL,Passenger,1,0,1,1,50.00
June 30 2020,Leavenworth,KS,Passenger,0,1,1,39,2.50
June 30 2020,Anne Arundel,MD,Passenger,0,1,1,194,0.51
June 30 2020,Charles,MD,Passenger,1,0,1,21,4.55
June 30 2020,Cumberland,NC,Passenger,0,1,1,161,0.62
June 30 2020,Elko,NV,Passenger,0,1,1,0,100.00
June 30 2020,Washington,OR,Passenger,0,1,1,97,1.02
June 30 2020,Denton,TX,Passenger,1,0,1,12,7.69
June 30 2020,Guadalupe,TX,Passenger,1,0,1,16,5.88
June 30 2020,Nueces,TX,Passenger,1,0,1,23,4.17
June 30 2020,Arlington,VA,Passenger,0,1,1,56,1.75
June 30 2020,Fairfax,VA,Passenger,1,4,5,244,2.01
June 30 2020,Virginia Beach City,VA,Passenger,1,0,1,154,0.65
June 30 2020,,WA,Passenger,0,0,0,73,0.00
June 30 2020,,WA,Truck,0,0,0,18,0.00
June 30 2020,Adams,WA,Passenger,8,7,15,12869,0.12
June 30 2020,Adams,WA,Truck,0,0,0,5271,0.00
June 30 2020,Asotin,WA,Passenger,14,13,27,12436,0.22
June 30 2020,Asotin,WA,Truck,0,0,0,6719,0.00
June 30 2020,Benton,WA,Passenger,359,322,681,134904,0.50
June 30 2020,Benton,WA,Truck,0,0,0,42924,0.00
June 30 2020,Chelan,WA,Passenger,246,86,332,54683,0.60
June 30 2020,Chelan,WA,Truck,0,0,0,22727,0.00
June 30 2020,Clallam,WA,Passenger,243,175,418,50652,0.82
June 30 2020,Clallam,WA,Truck,1,0,1,22089,0.00
June 30 2020,Clark,WA,Passenger,2025,1102,3127,318755,0.97
June 30 2020,Clark,WA,Truck,0,0,0,82679,0.00
June 30 2020,Columbia,WA,Passenger,4,3,7,2383,0.29
June 30 2020,Columbia,WA,Truck,0,0,0,1534,0.00
June 30 2020,Cowlitz,WA,Passenger,143,129,272,72633,0.37
June 30 2020,Cowlitz,WA,Truck,0,0,0,29106,0.00
June 30 2020,Douglas,WA,Passenger,76,39,115,27875,0.41
June 30 2020,Douglas,WA,Truck,0,0,0,12219,0.00
June 30 2020,Ferry,WA,Passenger,5,3,8,4315,0.19
June 30 2020,Ferry,WA,Truck,0,0,0,3534,0.00
June 30 2020,Franklin,WA,Passenger,62,79,141,60702,0.23
June 30 2020,Franklin,WA,Truck,0,0,0,20103,0.00
June 30 2020,Garfield,WA,Passenger,0,1,1,1366,0.07
June 30 2020,Garfield,WA,Truck,0,0,0,982,0.00
June 30 2020,Grant,WA,Passenger,62,82,144,65890,0.22
June 30 2020,Grant,WA,Truck,0,0,0,27510,0.00
June 30 2020,Grays Harbor,WA,Passenger,111,119,230,48771,0.47
June 30 2020,Grays Harbor,WA,Truck,0,0,0,21241,0.00
June 30 2020,Island,WA,Passenger,441,297,738,65387,1.12
June 30 2020,Island,WA,Truck,1,0,1,21921,0.00
June 30 2020,Jefferson,WA,Passenger,244,152,396,24852,1.57
June 30 2020,Jefferson,WA,Truck,0,0,0,9540,0.00
June 30 2020,King,WA,Passenger,24012,7816,31828,1367080,2.28
June 30 2020,King,WA,Truck,5,1,6,182078,0.00
June 30 2020,Kitsap,WA,Passenger,1373,720,2093,184397,1.12
June 30 2020,Kitsap,WA,Truck,0,0,0,54924,0.00
June 30 2020,Kittitas,WA,Passenger,106,51,157,30340,0.51
June 30 2020,Kittitas,WA,Truck,0,0,0,14814,0.00
June 30 2020,Klickitat,WA,Passenger,56,42,98,15207,0.64
June 30 2020,Klickitat,WA,Truck,0,0,0,8164,0.00
June 30 2020,Lewis,WA,Passenger,112,123,235,58994,0.40
June 30 2020,Lewis,WA,Truck,0,0,0,26598,0.00
June 30 2020,Lincoln,WA,Passenger,4,10,14,7559,0.18
June 30 2020,Lincoln,WA,Truck,0,0,0,4614,0.00
June 30 2020,Mason,WA,Passenger,171,138,309,47915,0.64
June 30 2020,Mason,WA,Truck,0,0,0,20884,0.00
June 30 2020,Okanogan,WA,Passenger,42,34,76,26245,0.29
June 30 2020,Okanogan,WA,Truck,0,0,0,16742,0.00
June 30 2020,Pacific,WA,Passenger,36,36,72,15813,0.45
June 30 2020,Pacific,WA,Truck,0,0,0,7775,0.00
June 30 2020,Pend Oreille,WA,Passenger,7,6,13,9250,0.14
June 30 2020,Pend Oreille,WA,Truck,0,0,0,5747,0.00
June 30 2020,Pierce,WA,Passenger,2416,1798,4214,557553,0.75
June 30 2020,Pierce,WA,Truck,0,0,0,143880,0.00
June 30 2020,San Juan,WA,Passenger,306,98,404,14179,2.77
June 30 2020,San Juan,WA,Truck,0,0,0,5885,0.00
June 30 2020,Skagit,WA,Passenger,427,243,670,92057,0.72
June 30 2020,Skagit,WA,Truck,1,0,1,32853,0.00
June 30 2020,Skamania,WA,Passenger,28,18,46,8475,0.54
June 30 2020,Skamania,WA,Truck,0,0,0,4028,0.00
June 30 2020,Snohomish,WA,Passenger,4425,1841,6266,538740,1.15
June 30 2020,Snohomish,WA,Truck,0,0,0,124933,0.00
June 30 2020,Spokane,WA,Passenger,742,534,1276,319373,0.40
June 30 2020,Spokane,WA,Truck,1,0,1,100063,0.00
June 30 2020,Stevens,WA,Passenger,35,35,70,30286,0.23
June 30 2020,Stevens,WA,Truck,0,0,0,18521,0.00
June 30 2020,Thurston,WA,Passenger,1178,786,1964,199390,0.98
June 30 2020,Thurston,WA,Truck,0,0,0,56398,0.00
June 30 2020,Wahkiakum,WA,Passenger,6,7,13,2888,0.45
June 30 2020,Wahkiakum,WA,Truck,0,0,0,1662,0.00
June 30 2020,Walla Walla,WA,Passenger,74,59,133,36030,0.37
June 30 2020,Walla Walla,WA,Truck,0,0,0,13818,0.00
June 30 2020,Whatcom,WA,Passenger,1099,526,1625,149921,1.07
June 30 2020,Whatcom,WA,Truck,3,0,3,43284,0.01
June 30 2020,Whitman,WA,Passenger,42,50,92,22383,0.41
June 30 2020,Whitman,WA,Truck,0,0,0,8583,0.00
June 30 2020,Yakima,WA,Passenger,138,129,267,166251,0.16
